1462,FAMILIAR
1463,CIVIL
1464,CIVIL
1465,CIVIL
1466,FAMILIAR
1467,FAMILIAR
1468,FAMILIAR
1469,CIVIL
1470,PENAL
1471,MERCANTIL
1472,FAMILIAR
1473,FAMILIAR
1474,FAMILIAR
1475,FAMILIAR
1476,CIVIL
1477,FAMILIAR
1478,FAMILIAR
1479,CIVIL
1480,MIXTO
1481,CIVIL
1482,MERCANTIL
1483,MERCANTIL
1484,MERCANTIL
1485,MERCANTIL
1486,MERCANTIL
1487,MERCANTIL
1488,MERCANTIL
1489,MERCANTIL
1490,MERCANTIL
1491,MERCANTIL
1492,MERCANTIL
1493,MERCANTIL
1494,MERCANTIL
1495,MERCANTIL
1496,MERCANTIL
1497,FAMILIAR
1498,FAMILIAR
1499,FAMILIAR
1500,FAMILIAR
1501,PENAL
1502,CIVIL
1503,PENAL
1504,FAMILIAR
1505,FAMILIAR
1506,FAMILIAR
1507,FAMILIAR
1508,CIVIL
1509,MERCANTIL
1510,CIVIL
1511,FAMILIAR
1512,CIVIL
1513,CIVIL
1514,FAMILIAR
1515,CIVIL
1516,FAMILIAR
1517,FAMILIAR
1518,FAMILIAR
1519,CIVIL
1520,FAMILIAR
1521,FAMILIAR
1522,FAMILIAR
1523,FAMILIAR
1524,FAMILIAR
1525,FAMILIAR
1526,CIVIL
1527,FAMILIAR
1528,CIVIL
1529,MERCANTIL
1530,MERCANTIL
1531,FAMILIAR
1532,FAMILIAR
1533,CIVIL
1534,FAMILIAR
1535,FAMILIAR
1536,CIVIL
1537,CIVIL
1538,FAMILIAR
1539,CIVIL
1540,FAMILIAR
1541,CIVIL
1542,PENAL
1543,CIVIL
1544,CIVIL
1545,FAMILIAR
1546,CIVIL
1547,FAMILIAR
1548,FAMILIAR
1549,FAMILIAR
1550,FAMILIAR
1551,FAMILIAR
1552,FAMILIAR
1553,CIVIL
1554,FAMILIAR
1555,FAMILIAR
1556,PENAL
1557,FAMILIAR
1558,CIVIL
1559,CIVIL
1560,FAMILIAR
1561,CIVIL
1562,CIVIL
1563,CIVIL
1564,CIVIL
1565,MERCANTIL
1566,FAMILIAR
1567,FAMILIAR
1568,MERCANTIL
1569,FAMILIAR
1570,CIVIL
1571,FAMILIAR
1572,FAMILIAR
1573,FAMILIAR
1574,FAMILIAR
1575,FAMILIAR
1576,FAMILIAR
1577,FAMILIAR
1578,FAMILIAR
1579,FAMILIAR
1580,FAMILIAR
1581,FAMILIAR
1582,PENAL
1583,PENAL
1584,FAMILIAR
1585,FAMILIAR
1586,FAMILIAR
1587,FAMILIAR
1588,CIVIL
1589,FAMILIAR
1590,FAMILIAR
1591,PENAL
1592,PENAL
1593,CIVIL
1594,CIVIL
1595,CIVIL
1596,FAMILIAR
1597,CIVIL
1598,CIVIL
1599,FAMILIAR
1600,FAMILIAR
1601,FAMILIAR
1602,FAMILIAR
1603,CIVIL
1604,CIVIL
1605,CIVIL
1606,CIVIL
1607,FAMILIAR
1608,CIVIL
1609,CIVIL
1610,CIVIL
1611,FAMILIAR
1612,CIVIL
1613,MERCANTIL
1614,MERCANTIL
1615,FAMILIAR
1616,FAMILIAR
1617,FAMILIAR
1618,FAMILIAR
1619,CIVIL
1620,FAMILIAR
1621,MERCANTIL
1622,CIVIL
1623,FAMILIAR
1624,FAMILIAR
1625,FAMILIAR
1626,MERCANTIL
1627,FAMILIAR
1628,MERCANTIL
1629,CIVIL
1630,FAMILIAR
1631,CIVIL
1632,FAMILIAR
1633,CIVIL
1634,CIVIL
1635,FAMILIAR
1636,CIVIL
1637,FAMILIAR
1638,FAMILIAR
1639,FAMILIAR
1640,CIVIL
1641,CIVIL
1642,FAMILIAR
1643,FAMILIAR
1644,FAMILIAR
1645,FAMILIAR
1646,FAMILIAR
1647,FAMILIAR
1648,CIVIL
1649,FAMILIAR
1650,CIVIL
1651,FAMILIAR
1652,CIVIL
1653,CIVIL
1654,FAMILIAR
1655,FAMILIAR
1656,CIVIL
1657,PENAL
1658,CIVIL
1659,FAMILIAR
1660,FAMILIAR
1661,CIVIL
1662,FAMILIAR
1663,FAMILIAR
1664,FAMILIAR
1665,CIVIL
1666,FAMILIAR
1667,MERCANTIL
1668,FAMILIAR
1669,FAMILIAR
1670,FAMILIAR
1671,FAMILIAR
1672,FAMILIAR
1673,FAMILIAR
1674,FAMILIAR
1675,FAMILIAR
1676,FAMILIAR
1677,FAMILIAR
1678,FAMILIAR
1679,FAMILIAR
1680,FAMILIAR
1681,FAMILIAR
1682,CIVIL
1683,FAMILIAR
1684,CIVIL
1685,FAMILIAR
1686,CIVIL
1687,MERCANTIL
1688,FAMILIAR
1689,FAMILIAR
1690,CIVIL
1691,FAMILIAR
1692,FAMILIAR
1693,FAMILIAR
1694,FAMILIAR
1695,CIVIL
1696,FAMILIAR
1697,FAMILIAR
1698,FAMILIAR
1699,FAMILIAR
1700,MERCANTIL
1701,MERCANTIL
1702,FAMILIAR
1703,CIVIL
1704,FAMILIAR
1705,FAMILIAR
1706,MERCANTIL
1707,MERCANTIL
1708,CIVIL
1709,FAMILIAR
1710,CIVIL
1711,FAMILIAR
1712,FAMILIAR
1713,CIVIL
1714,FAMILIAR
1715,CIVIL
1716,CIVIL
1717,FAMILIAR
1718,PENAL
1719,FAMILIAR
1720,CIVIL
1721,FAMILIAR
1722,MERCANTIL
1723,MERCANTIL
1724,MERCANTIL
1725,FAMILIAR
1726,FAMILIAR
1727,CIVIL
1728,CIVIL
1729,MERCANTIL
1730,FAMILIAR
1731,CIVIL
1732,CIVIL
1733,CIVIL
1734,CIVIL
1735,CIVIL
1736,CIVIL
1737,FAMILIAR
1738,FAMILIAR
1739,FAMILIAR
1740,MERCANTIL
1741,MERCANTIL
1742,MERCANTIL
1743,MERCANTIL
1744,MERCANTIL
1745,MERCANTIL
1746,CIVIL
1747,FAMILIAR
1748,FAMILIAR
1749,FAMILIAR
1750,FAMILIAR
1751,FAMILIAR
1752,FAMILIAR
1753,FAMILIAR
1754,FAMILIAR
1755,FAMILIAR
1756,FAMILIAR
1757,CIVIL
1758,FAMILIAR
1759,CIVIL
1760,CIVIL
1761,FAMILIAR
1762,FAMILIAR
1763,FAMILIAR
1764,MERCANTIL
1765,MERCANTIL
1766,MERCANTIL
1767,MERCANTIL
1768,MERCANTIL
1769,CIVIL
1770,FAMILIAR
1771,CIVIL
1772,FAMILIAR
1773,CIVIL
1774,MERCANTIL
1775,FAMILIAR
1776,FAMILIAR
1777,FAMILIAR
1778,FAMILIAR
1779,FAMILIAR
1780,FAMILIAR
1781,FAMILIAR
1782,CIVIL
1783,FAMILIAR
1784,CIVIL
1785,FAMILIAR
1786,FAMILIAR
1787,CIVIL
1788,FAMILIAR
1789,FAMILIAR
1790,CIVIL
1791,FAMILIAR
1792,MIXTO
1793,FAMILIAR
1794,FAMILIAR
1795,FAMILIAR
1796,CIVIL
1797,FAMILIAR
1798,FAMILIAR
1799,MERCANTIL
1800,MERCANTIL
1801,MERCANTIL
1802,MERCANTIL
1803,MERCANTIL
1804,MERCANTIL
1805,MERCANTIL
1806,MERCANTIL
1807,FAMILIAR
1808,CIVIL
1809,CIVIL
1810,FAMILIAR
1811,CIVIL
1812,CIVIL
1813,FAMILIAR
1814,CIVIL
1815,MERCANTIL
1816,MERCANTIL
1817,FAMILIAR
1818,CIVIL
1819,CIVIL
1820,CIVIL
1821,FAMILIAR
1822,CIVIL
1823,CIVIL
1824,FAMILIAR
1825,FAMILIAR
1826,CIVIL
1827,MERCANTIL
1828,FAMILIAR
1829,MERCANTIL
1830,FAMILIAR
1831,CIVIL
1832,CIVIL
1833,CIVIL
1834,FAMILIAR
1835,CIVIL
1836,FAMILIAR
1837,FAMILIAR
1838,FAMILIAR
1839,PENAL
1840,FAMILIAR
1841,CIVIL
1842,FAMILIAR
1843,CIVIL
1844,FAMILIAR
1845,FAMILIAR
1846,FAMILIAR
1847,FAMILIAR
1848,CIVIL
1849,CIVIL
1850,CIVIL
1851,FAMILIAR
1852,FAMILIAR
1853,FAMILIAR
1854,FAMILIAR
1855,CIVIL
1856,MERCANTIL
1857,MERCANTIL
1858,MERCANTIL
1859,FAMILIAR
1860,FAMILIAR
1861,PENAL
1862,FAMILIAR
1863,FAMILIAR
1864,MERCANTIL
1865,FAMILIAR
1866,FAMILIAR
1867,FAMILIAR
1868,FAMILIAR
1869,CIVIL
1870,CIVIL
1871,MERCANTIL
1872,MERCANTIL
1873,MERCANTIL
1874,MERCANTIL
1875,MERCANTIL
1876,MERCANTIL
1877,MERCANTIL
1878,FAMILIAR
1879,FAMILIAR
1880,FAMILIAR
1881,FAMILIAR
1882,FAMILIAR
1883,CIVIL
1884,FAMILIAR
1885,FAMILIAR
1886,CIVIL
1887,PENAL
1888,FAMILIAR
1889,MERCANTIL
1890,FAMILIAR
1891,MERCANTIL
1892,MERCANTIL
1893,MERCANTIL
1894,MERCANTIL
1895,FAMILIAR
1896,MERCANTIL
1897,FAMILIAR
1898,FAMILIAR
1899,CIVIL
1900,FAMILIAR
1901,CIVIL
1902,FAMILIAR
1903,FAMILIAR
1904,CIVIL
1905,FAMILIAR
1906,FAMILIAR
1907,CIVIL
1908,FAMILIAR
1909,FAMILIAR
1910,CIVIL
1911,FAMILIAR
1912,FAMILIAR
1913,PENAL
1914,FAMILIAR
1915,MERCANTIL
1916,FAMILIAR
1917,FAMILIAR
1918,FAMILIAR
1919,MERCANTIL
1920,MERCANTIL
1921,FAMILIAR
1922,MERCANTIL
1923,MERCANTIL
1924,FAMILIAR
1925,MERCANTIL
1926,CIVIL
1927,FAMILIAR
1928,FAMILIAR
1929,FAMILIAR
1930,PENAL
1931,PENAL
1932,PENAL
1933,FAMILIAR
1934,CIVIL
1935,CIVIL
1936,FAMILIAR
1937,FAMILIAR
1938,FAMILIAR
1939,FAMILIAR
1940,FAMILIAR
1941,CIVIL
1942,FAMILIAR
1943,CIVIL
1944,CIVIL
1945,MERCANTIL
1946,FAMILIAR
1947,FAMILIAR
1948,MERCANTIL
1949,MERCANTIL
1950,MERCANTIL
1951,MERCANTIL
1952,MERCANTIL
1953,FAMILIAR
1954,MERCANTIL
1955,MERCANTIL
1956,MIXTO
1957,MERCANTIL
1958,FAMILIAR
1959,FAMILIAR
1960,FAMILIAR
1961,FAMILIAR
1962,FAMILIAR
1963,FAMILIAR
1964,FAMILIAR
1965,FAMILIAR
1966,FAMILIAR
1967,CIVIL
1968,FAMILIAR
1969,PENAL
1970,MERCANTIL
1971,FAMILIAR
1972,MERCANTIL
1973,CIVIL
1974,FAMILIAR
1975,FAMILIAR
1976,MIXTO
1977,MIXTO
1978,MERCANTIL
1979,CIVIL
1980,FAMILIAR
1981,CIVIL
1982,FAMILIAR
1983,FAMILIAR
1984,PENAL
1985,CIVIL
1986,CIVIL
1987,FAMILIAR
1988,FAMILIAR
1989,FAMILIAR
1990,FAMILIAR
1991,CIVIL
1992,PENAL
1993,MERCANTIL
1994,FAMILIAR
1995,CIVIL
1996,MERCANTIL
1997,CIVIL
1998,CIVIL
1999,CIVIL
2000,FAMILIAR
2001,FAMILIAR
2002,
2003,FAMILIAR
2004,FAMILIAR
2005,
2006,CIVIL
2007,FAMILIAR
2008,FAMILIAR
2009,CIVIL
2010,FAMILIAR
2011,MERCANTIL
2012,PENAL
2013,FAMILIAR
2014,FAMILIAR
2015,MERCANTIL
2016,CIVIL
2017,MERCANTIL
2018,FAMILIAR
2019,FAMILIAR
2020,CIVIL
2021,CIVIL
2022,CIVIL
2023,CIVIL
2024,FAMILIAR
2025,CIVIL
2026,CIVIL
2027,FAMILIAR
2028,CIVIL
2029,FAMILIAR
2030,CIVIL
2031,MERCANTIL
2032,MERCANTIL
2033,MERCANTIL
2034,MERCANTIL
2035,
2036,FAMILIAR
2037,FAMILIAR
2038,CIVIL
2039,CIVIL
2040,CIVIL
2041,CIVIL
2042,CIVIL
2043,FAMILIAR
2044,FAMILIAR
2045,FAMILIAR
2046,CIVIL
2047,FAMILIAR
2048,FAMILIAR
2049,MIXTO
2050,CIVIL
2051,FAMILIAR
2052,FAMILIAR
2053,PENAL
2054,FAMILIAR
2055,MIXTO
2056,CIVIL
2057,FAMILIAR
2058,FAMILIAR
2059,FAMILIAR
2060,MERCANTIL
2061,PENAL
2062,PENAL
2063,MERCANTIL
2064,MERCANTIL
2065,FAMILIAR
2066,MIXTO
2067,FAMILIAR
2068,CIVIL
2069,FAMILIAR
2070,FAMILIAR
2071,CIVIL
2072,FAMILIAR
2072,CIVIL
2072,FAMILIAR
2073,
2074,
2075,FAMILIAR
2076,FAMILIAR
2077,FAMILIAR
2078,MERCANTIL
2079,FAMILIAR
2080,CIVIL
2081,FAMILIAR
